ID,EMOTION_ID,MOTION_ID
998,7,gJB_sBM_cAll_d08_mJB1_ch01
999,2,gJB_sBM_cAll_d08_mJB1_ch01
1000,8,gJB_sBM_cAll_d08_mJB1_ch02
1001,7,gJB_sBM_cAll_d08_mJB1_ch02
1002,2,gJB_sBM_cAll_d08_mJB1_ch02
1003,8,gJB_sBM_cAll_d08_mJB1_ch03
1004,7,gJB_sBM_cAll_d08_mJB1_ch03
1005,2,gJB_sBM_cAll_d08_mJB1_ch03
1006,8,gJB_sBM_cAll_d08_mJB1_ch04
1007,7,gJB_sBM_cAll_d08_mJB1_ch04
1008,2,gJB_sBM_cAll_d08_mJB1_ch04
1009,8,gJB_sBM_cAll_d08_mJB1_ch05
1010,7,gJB_sBM_cAll_d08_mJB1_ch05
1011,2,gJB_sBM_cAll_d08_mJB1_ch05
1012,8,gJB_sBM_cAll_d08_mJB1_ch06
1013,7,gJB_sBM_cAll_d08_mJB1_ch06
1014,2,gJB_sBM_cAll_d08_mJB1_ch06
1015,8,gJB_sBM_cAll_d08_mJB1_ch07
1016,7,gJB_sBM_cAll_d08_mJB1_ch07
1017,2,gJB_sBM_cAll_d08_mJB1_ch07
1018,8,gJB_sBM_cAll_d08_mJB1_ch08
1019,7,gJB_sBM_cAll_d08_mJB1_ch08
1020,2,gJB_sBM_cAll_d08_mJB1_ch08
1021,8,gJB_sBM_cAll_d08_mJB1_ch09
1022,7,gJB_sBM_cAll_d08_mJB1_ch09
1023,2,gJB_sBM_cAll_d08_mJB1_ch09
1024,8,gJB_sBM_cAll_d08_mJB1_ch10
1025,7,gJB_sBM_cAll_d08_mJB1_ch10
1026,2,gJB_sBM_cAll_d08_mJB1_ch10
1027,8,gJB_sBM_cAll_d08_mJB4_ch01
1028,7,gJB_sBM_cAll_d08_mJB4_ch01
1029,2,gJB_sBM_cAll_d08_mJB4_ch01
1030,8,gJB_sBM_cAll_d08_mJB4_ch02
1031,7,gJB_sBM_cAll_d08_mJB4_ch02
1032,2,gJB_sBM_cAll_d08_mJB4_ch02
1033,8,gJB_sBM_cAll_d08_mJB4_ch03
1034,7,gJB_sBM_cAll_d08_mJB4_ch03
1035,2,gJB_sBM_cAll_d08_mJB4_ch03
1036,8,gJB_sBM_cAll_d08_mJB4_ch04
1037,7,gJB_sBM_cAll_d08_mJB4_ch04
1038,2,gJB_sBM_cAll_d08_mJB4_ch04
1039,8,gJB_sBM_cAll_d08_mJB4_ch05
1040,7,gJB_sBM_cAll_d08_mJB4_ch05
1041,2,gJB_sBM_cAll_d08_mJB4_ch05
1042,8,gJB_sBM_cAll_d08_mJB4_ch06
1043,7,gJB_sBM_cAll_d08_mJB4_ch06
1044,2,gJB_sBM_cAll_d08_mJB4_ch06
1045,8,gJB_sBM_cAll_d08_mJB4_ch07
1046,7,gJB_sBM_cAll_d08_mJB4_ch07
1047,2,gJB_sBM_cAll_d08_mJB4_ch07
1048,8,gJB_sBM_cAll_d08_mJB4_ch08
1049,7,gJB_sBM_cAll_d08_mJB4_ch08
1050,2,gJB_sBM_cAll_d08_mJB4_ch08
1051,8,gJB_sBM_cAll_d08_mJB4_ch09
1052,7,gJB_sBM_cAll_d08_mJB4_ch09
1053,2,gJB_sBM_cAll_d08_mJB4_ch09
1054,8,gJB_sBM_cAll_d08_mJB4_ch10
1055,7,gJB_sBM_cAll_d08_mJB4_ch10
1056,2,gJB_sBM_cAll_d08_mJB4_ch10
1057,8,gJB_sBM_cAll_d08_mJB5_ch01
1058,7,gJB_sBM_cAll_d08_mJB5_ch01
1059,2,gJB_sBM_cAll_d08_mJB5_ch01
1060,8,gJB_sBM_cAll_d08_mJB5_ch02
1061,7,gJB_sBM_cAll_d08_mJB5_ch02
1062,2,gJB_sBM_cAll_d08_mJB5_ch02
1063,8,gJB_sBM_cAll_d08_mJB5_ch03
1064,7,gJB_sBM_cAll_d08_mJB5_ch03
1065,2,gJB_sBM_cAll_d08_mJB5_ch03
1066,8,gJB_sBM_cAll_d08_mJB5_ch04
1067,7,gJB_sBM_cAll_d08_mJB5_ch04
1068,2,gJB_sBM_cAll_d08_mJB5_ch04
1069,8,gJB_sBM_cAll_d08_mJB5_ch05
1070,7,gJB_sBM_cAll_d08_mJB5_ch05
1071,2,gJB_sBM_cAll_d08_mJB5_ch05
1072,8,gJB_sBM_cAll_d08_mJB5_ch06
1073,7,gJB_sBM_cAll_d08_mJB5_ch06
1074,2,gJB_sBM_cAll_d08_mJB5_ch06
1075,8,gJB_sBM_cAll_d08_mJB5_ch07
1076,7,gJB_sBM_cAll_d08_mJB5_ch07
1077,2,gJB_sBM_cAll_d08_mJB5_ch07
1078,8,gJB_sBM_cAll_d08_mJB5_ch08
1079,7,gJB_sBM_cAll_d08_mJB5_ch08
1080,2,gJB_sBM_cAll_d08_mJB5_ch08
1081,8,gJB_sBM_cAll_d08_mJB5_ch09
1082,7,gJB_sBM_cAll_d08_mJB5_ch09
1083,2,gJB_sBM_cAll_d08_mJB5_ch09
1084,8,gJB_sBM_cAll_d08_mJB5_ch10
1085,7,gJB_sBM_cAll_d08_mJB5_ch10
1086,2,gJB_sBM_cAll_d08_mJB5_ch10
1087,8,gJB_sBM_cAll_d09_mJB2_ch01
1088,7,gJB_sBM_cAll_d09_mJB2_ch01
1089,2,gJB_sBM_cAll_d09_mJB2_ch01
1090,8,gJB_sBM_cAll_d09_mJB2_ch02
1091,7,gJB_sBM_cAll_d09_mJB2_ch02
1092,2,gJB_sBM_cAll_d09_mJB2_ch02
1093,8,gJB_sBM_cAll_d09_mJB2_ch03
1094,7,gJB_sBM_cAll_d09_mJB2_ch03
1095,2,gJB_sBM_cAll_d09_mJB2_ch03
1096,8,gJB_sBM_cAll_d09_mJB2_ch04
1097,7,gJB_sBM_cAll_d09_mJB2_ch04
1098,2,gJB_sBM_cAll_d09_mJB2_ch04
1099,8,gJB_sBM_cAll_d09_mJB2_ch05
1100,7,gJB_sBM_cAll_d09_mJB2_ch05
1101,2,gJB_sBM_cAll_d09_mJB2_ch05
1102,8,gJB_sBM_cAll_d09_mJB2_ch06
1103,7,gJB_sBM_cAll_d09_mJB2_ch06
1104,2,gJB_sBM_cAll_d09_mJB2_ch06
1105,8,gJB_sBM_cAll_d09_mJB2_ch07
1106,7,gJB_sBM_cAll_d09_mJB2_ch07
1107,2,gJB_sBM_cAll_d09_mJB2_ch07
1108,8,gJB_sBM_cAll_d09_mJB2_ch08
1109,7,gJB_sBM_cAll_d09_mJB2_ch08
1110,2,gJB_sBM_cAll_d09_mJB2_ch08
1111,8,gJB_sBM_cAll_d09_mJB2_ch09
1112,7,gJB_sBM_cAll_d09_mJB2_ch09
1113,2,gJB_sBM_cAll_d09_mJB2_ch09
1114,8,gJB_sBM_cAll_d09_mJB2_ch10
1115,7,gJB_sBM_cAll_d09_mJB2_ch10
1116,2,gJB_sBM_cAll_d09_mJB2_ch10
1117,8,gJB_sBM_cAll_d09_mJB3_ch01
1118,7,gJB_sBM_cAll_d09_mJB3_ch01
1119,2,gJB_sBM_cAll_d09_mJB3_ch01
1120,8,gJB_sBM_cAll_d09_mJB3_ch02
1121,7,gJB_sBM_cAll_d09_mJB3_ch02
1122,2,gJB_sBM_cAll_d09_mJB3_ch02
1123,8,gJB_sBM_cAll_d09_mJB3_ch03
1124,7,gJB_sBM_cAll_d09_mJB3_ch03
1125,2,gJB_sBM_cAll_d09_mJB3_ch03
1126,8,gJB_sBM_cAll_d09_mJB3_ch04
1127,7,gJB_sBM_cAll_d09_mJB3_ch04
1128,2,gJB_sBM_cAll_d09_mJB3_ch04
1129,8,gJB_sBM_cAll_d09_mJB3_ch05
1130,7,gJB_sBM_cAll_d09_mJB3_ch05
1131,2,gJB_sBM_cAll_d09_mJB3_ch05
1132,8,gJB_sBM_cAll_d09_mJB3_ch06
1133,7,gJB_sBM_cAll_d09_mJB3_ch06
1134,2,gJB_sBM_cAll_d09_mJB3_ch06
1135,8,gJB_sBM_cAll_d09_mJB3_ch07
1136,7,gJB_sBM_cAll_d09_mJB3_ch07
1137,2,gJB_sBM_cAll_d09_mJB3_ch07
1138,8,gJB_sBM_cAll_d09_mJB3_ch08
1139,7,gJB_sBM_cAll_d09_mJB3_ch08
1140,2,gJB_sBM_cAll_d09_mJB3_ch08
1141,8,gJB_sBM_cAll_d09_mJB3_ch09
1142,7,gJB_sBM_cAll_d09_mJB3_ch09
1143,2,gJB_sBM_cAll_d09_mJB3_ch09
1144,8,gJB_sBM_cAll_d09_mJB3_ch10
1145,7,gJB_sBM_cAll_d09_mJB3_ch10
1146,2,gJB_sBM_cAll_d09_mJB3_ch10
1147,8,gJB_sBM_cAll_d09_mJB4_ch01
1148,7,gJB_sBM_cAll_d09_mJB4_ch01
1149,2,gJB_sBM_cAll_d09_mJB4_ch01
1150,8,gJB_sBM_cAll_d09_mJB4_ch02
1151,7,gJB_sBM_cAll_d09_mJB4_ch02
1152,2,gJB_sBM_cAll_d09_mJB4_ch02
1153,8,gJB_sBM_cAll_d09_mJB4_ch03
1154,7,gJB_sBM_cAll_d09_mJB4_ch03
1155,2,gJB_sBM_cAll_d09_mJB4_ch03
1156,8,gJB_sBM_cAll_d09_mJB4_ch04
1157,7,gJB_sBM_cAll_d09_mJB4_ch04
1158,2,gJB_sBM_cAll_d09_mJB4_ch04
1159,8,gJB_sBM_cAll_d09_mJB4_ch05
1160,7,gJB_sBM_cAll_d09_mJB4_ch05
1161,2,gJB_sBM_cAll_d09_mJB4_ch05
1162,8,gJB_sBM_cAll_d09_mJB4_ch06
1163,7,gJB_sBM_cAll_d09_mJB4_ch06
1164,2,gJB_sBM_cAll_d09_mJB4_ch06
1165,8,gJB_sBM_cAll_d09_mJB4_ch07
1166,7,gJB_sBM_cAll_d09_mJB4_ch07
1167,2,gJB_sBM_cAll_d09_mJB4_ch07
1168,8,gJB_sBM_cAll_d09_mJB4_ch08
1169,7,gJB_sBM_cAll_d09_mJB4_ch08
1170,2,gJB_sBM_cAll_d09_mJB4_ch08
1171,8,gJB_sBM_cAll_d09_mJB4_ch09
1172,7,gJB_sBM_cAll_d09_mJB4_ch09
1173,2,gJB_sBM_cAll_d09_mJB4_ch09
1174,8,gJB_sBM_cAll_d09_mJB4_ch10
1175,7,gJB_sBM_cAll_d09_mJB4_ch10
1176,2,gJB_sBM_cAll_d09_mJB4_ch10
1177,8,gJB_sBM_cAll_d09_mJB5_ch01
1178,7,gJB_sBM_cAll_d09_mJB5_ch01
1179,2,gJB_sBM_cAll_d09_mJB5_ch01
1180,8,gJB_sBM_cAll_d09_mJB5_ch02
1181,7,gJB_sBM_cAll_d09_mJB5_ch02
1182,2,gJB_sBM_cAll_d09_mJB5_ch02
1183,8,gJB_sBM_cAll_d09_mJB5_ch03
1184,7,gJB_sBM_cAll_d09_mJB5_ch03
1185,2,gJB_sBM_cAll_d09_mJB5_ch03
1186,8,gJB_sBM_cAll_d09_mJB5_ch04
1187,7,gJB_sBM_cAll_d09_mJB5_ch04
1188,2,gJB_sBM_cAll_d09_mJB5_ch04
1189,8,gJB_sBM_cAll_d09_mJB5_ch05
1190,7,gJB_sBM_cAll_d09_mJB5_ch05
1191,2,gJB_sBM_cAll_d09_mJB5_ch05
1192,8,gJB_sBM_cAll_d09_mJB5_ch06
1193,7,gJB_sBM_cAll_d09_mJB5_ch06
1194,2,gJB_sBM_cAll_d09_mJB5_ch06
1195,8,gJB_sBM_cAll_d09_mJB5_ch07
1196,7,gJB_sBM_cAll_d09_mJB5_ch07
1197,2,gJB_sBM_cAll_d09_mJB5_ch07
1198,8,gJB_sBM_cAll_d09_mJB5_ch08
1199,7,gJB_sBM_cAll_d09_mJB5_ch08
1200,2,gJB_sBM_cAll_d09_mJB5_ch08
1201,8,gJB_sBM_cAll_d09_mJB5_ch09
1202,7,gJB_sBM_cAll_d09_mJB5_ch09
1203,2,gJB_sBM_cAll_d09_mJB5_ch09
1204,8,gJB_sBM_cAll_d09_mJB5_ch10
1205,7,gJB_sBM_cAll_d09_mJB5_ch10
1206,2,gJB_sBM_cAll_d09_mJB5_ch10
1207,8,gJB_sFM_cAll_d07_mJB0_ch01
1208,7,gJB_sFM_cAll_d07_mJB0_ch01
1209,2,gJB_sFM_cAll_d07_mJB0_ch01
1210,8,gJB_sFM_cAll_d07_mJB1_ch02
1211,7,gJB_sFM_cAll_d07_mJB1_ch02
1212,2,gJB_sFM_cAll_d07_mJB1_ch02
1213,8,gJB_sFM_cAll_d07_mJB2_ch03
1214,7,gJB_sFM_cAll_d07_mJB2_ch03
1215,2,gJB_sFM_cAll_d07_mJB2_ch03
1216,8,gJB_sFM_cAll_d07_mJB3_ch04
1217,7,gJB_sFM_cAll_d07_mJB3_ch04
1218,2,gJB_sFM_cAll_d07_mJB3_ch04
1219,8,gJB_sFM_cAll_d07_mJB3_ch07
1220,7,gJB_sFM_cAll_d07_mJB3_ch07
1221,2,gJB_sFM_cAll_d07_mJB3_ch07
1222,8,gJB_sFM_cAll_d07_mJB4_ch05
1223,7,gJB_sFM_cAll_d07_mJB4_ch05
1224,2,gJB_sFM_cAll_d07_mJB4_ch05
1225,8,gJB_sFM_cAll_d07_mJB5_ch06
1226,7,gJB_sFM_cAll_d07_mJB5_ch06
1227,2,gJB_sFM_cAll_d07_mJB5_ch06
1228,8,gJB_sFM_cAll_d08_mJB0_ch08
1229,7,gJB_sFM_cAll_d08_mJB0_ch08
1230,2,gJB_sFM_cAll_d08_mJB0_ch08
1231,8,gJB_sFM_cAll_d08_mJB1_ch09
1232,7,gJB_sFM_cAll_d08_mJB1_ch09
1233,2,gJB_sFM_cAll_d08_mJB1_ch09
1234,8,gJB_sFM_cAll_d08_mJB2_ch10
1235,7,gJB_sFM_cAll_d08_mJB2_ch10
1236,2,gJB_sFM_cAll_d08_mJB2_ch10
1237,8,gJB_sFM_cAll_d08_mJB3_ch11
1238,7,gJB_sFM_cAll_d08_mJB3_ch11
1239,2,gJB_sFM_cAll_d08_mJB3_ch11
1240,8,gJB_sFM_cAll_d08_mJB4_ch12
1241,7,gJB_sFM_cAll_d08_mJB4_ch12
1242,2,gJB_sFM_cAll_d08_mJB4_ch12
1243,8,gJB_sFM_cAll_d08_mJB5_ch13
1244,7,gJB_sFM_cAll_d08_mJB5_ch13
1245,2,gJB_sFM_cAll_d08_mJB5_ch13
1246,8,gJB_sFM_cAll_d08_mJB5_ch14
1247,7,gJB_sFM_cAll_d08_mJB5_ch14
1248,2,gJB_sFM_cAll_d08_mJB5_ch14
1249,8,gJB_sFM_cAll_d09_mJB0_ch15
1250,7,gJB_sFM_cAll_d09_mJB0_ch15
1251,2,gJB_sFM_cAll_d09_mJB0_ch15
1252,8,gJB_sFM_cAll_d09_mJB1_ch16
1253,7,gJB_sFM_cAll_d09_mJB1_ch16
1254,2,gJB_sFM_cAll_d09_mJB1_ch16
1255,8,gJB_sFM_cAll_d09_mJB1_ch21
1256,7,gJB_sFM_cAll_d09_mJB1_ch21
1257,2,gJB_sFM_cAll_d09_mJB1_ch21
1258,8,gJB_sFM_cAll_d09_mJB2_ch17
1259,7,gJB_sFM_cAll_d09_mJB2_ch17
1260,2,gJB_sFM_cAll_d09_mJB2_ch17
1261,8,gJB_sFM_cAll_d09_mJB3_ch18
1262,7,gJB_sFM_cAll_d09_mJB3_ch18
1263,2,gJB_sFM_cAll_d09_mJB3_ch18
1264,8,gJB_sFM_cAll_d09_mJB4_ch19
1265,7,gJB_sFM_cAll_d09_mJB4_ch19
1266,2,gJB_sFM_cAll_d09_mJB4_ch19
1267,8,gJB_sFM_cAll_d09_mJB5_ch20
1268,7,gJB_sFM_cAll_d09_mJB5_ch20
1269,2,gJB_sFM_cAll_d09_mJB5_ch20
1270,9,gJS_sBM_cAll_d01_mJS0_ch01
1271,7,gJS_sBM_cAll_d01_mJS0_ch01
1272,11,gJS_sBM_cAll_d01_mJS0_ch01
1273,9,gJS_sBM_cAll_d01_mJS0_ch02
1274,7,gJS_sBM_cAll_d01_mJS0_ch02
1275,11,gJS_sBM_cAll_d01_mJS0_ch02
1276,9,gJS_sBM_cAll_d01_mJS0_ch03
1277,7,gJS_sBM_cAll_d01_mJS0_ch03
1278,11,gJS_sBM_cAll_d01_mJS0_ch03
1279,9,gJS_sBM_cAll_d01_mJS0_ch04
1280,7,gJS_sBM_cAll_d01_mJS0_ch04
1281,11,gJS_sBM_cAll_d01_mJS0_ch04
1282,9,gJS_sBM_cAll_d01_mJS0_ch05
1283,7,gJS_sBM_cAll_d01_mJS0_ch05
1284,11,gJS_sBM_cAll_d01_mJS0_ch05
1285,9,gJS_sBM_cAll_d01_mJS0_ch06
1286,7,gJS_sBM_cAll_d01_mJS0_ch06
1287,11,gJS_sBM_cAll_d01_mJS0_ch06
1288,9,gJS_sBM_cAll_d01_mJS0_ch07
1289,7,gJS_sBM_cAll_d01_mJS0_ch07
1290,11,gJS_sBM_cAll_d01_mJS0_ch07
1291,9,gJS_sBM_cAll_d01_mJS0_ch08
1292,7,gJS_sBM_cAll_d01_mJS0_ch08
1293,11,gJS_sBM_cAll_d01_mJS0_ch08
1294,9,gJS_sBM_cAll_d01_mJS0_ch09
1295,7,gJS_sBM_cAll_d01_mJS0_ch09
1296,11,gJS_sBM_cAll_d01_mJS0_ch09
1297,9,gJS_sBM_cAll_d01_mJS0_ch10
1298,7,gJS_sBM_cAll_d01_mJS0_ch10
1299,11,gJS_sBM_cAll_d01_mJS0_ch10
1300,9,gJS_sBM_cAll_d01_mJS1_ch01
1301,7,gJS_sBM_cAll_d01_mJS1_ch01
1302,11,gJS_sBM_cAll_d01_mJS1_ch01
1303,9,gJS_sBM_cAll_d01_mJS1_ch02
1304,7,gJS_sBM_cAll_d01_mJS1_ch02
1305,11,gJS_sBM_cAll_d01_mJS1_ch02
1306,9,gJS_sBM_cAll_d01_mJS1_ch03
1307,7,gJS_sBM_cAll_d01_mJS1_ch03
1308,11,gJS_sBM_cAll_d01_mJS1_ch03
1309,9,gJS_sBM_cAll_d01_mJS1_ch04
1310,7,gJS_sBM_cAll_d01_mJS1_ch04
1311,11,gJS_sBM_cAll_d01_mJS1_ch04
1312,9,gJS_sBM_cAll_d01_mJS1_ch05
1313,7,gJS_sBM_cAll_d01_mJS1_ch05
1314,11,gJS_sBM_cAll_d01_mJS1_ch05
1315,9,gJS_sBM_cAll_d01_mJS1_ch06
1316,7,gJS_sBM_cAll_d01_mJS1_ch06
1317,11,gJS_sBM_cAll_d01_mJS1_ch06
1318,9,gJS_sBM_cAll_d01_mJS1_ch07
1319,7,gJS_sBM_cAll_d01_mJS1_ch07
1320,11,gJS_sBM_cAll_d01_mJS1_ch07
1321,9,gJS_sBM_cAll_d01_mJS1_ch08
1322,7,gJS_sBM_cAll_d01_mJS1_ch08
1323,11,gJS_sBM_cAll_d01_mJS1_ch08
1324,9,gJS_sBM_cAll_d01_mJS1_ch09
1325,7,gJS_sBM_cAll_d01_mJS1_ch09
1326,11,gJS_sBM_cAll_d01_mJS1_ch09
1327,9,gJS_sBM_cAll_d01_mJS1_ch10
1328,7,gJS_sBM_cAll_d01_mJS1_ch10
1329,11,gJS_sBM_cAll_d01_mJS1_ch10
1330,9,gJS_sBM_cAll_d01_mJS2_ch01
1331,7,gJS_sBM_cAll_d01_mJS2_ch01
1332,11,gJS_sBM_cAll_d01_mJS2_ch01
1333,9,gJS_sBM_cAll_d01_mJS2_ch02
1334,7,gJS_sBM_cAll_d01_mJS2_ch02
1335,11,gJS_sBM_cAll_d01_mJS2_ch02
1336,9,gJS_sBM_cAll_d01_mJS2_ch03
1337,7,gJS_sBM_cAll_d01_mJS2_ch03
1338,11,gJS_sBM_cAll_d01_mJS2_ch03
1339,9,gJS_sBM_cAll_d01_mJS2_ch04
1340,7,gJS_sBM_cAll_d01_mJS2_ch04
1341,11,gJS_sBM_cAll_d01_mJS2_ch04
1342,9,gJS_sBM_cAll_d01_mJS2_ch05
1343,7,gJS_sBM_cAll_d01_mJS2_ch05
1344,11,gJS_sBM_cAll_d01_mJS2_ch05
1345,9,gJS_sBM_cAll_d01_mJS2_ch06
1346,7,gJS_sBM_cAll_d01_mJS2_ch06
1347,11,gJS_sBM_cAll_d01_mJS2_ch06
1348,9,gJS_sBM_cAll_d01_mJS2_ch07
1349,7,gJS_sBM_cAll_d01_mJS2_ch07
1350,11,gJS_sBM_cAll_d01_mJS2_ch07
1351,9,gJS_sBM_cAll_d01_mJS2_ch08
1352,7,gJS_sBM_cAll_d01_mJS2_ch08
1353,11,gJS_sBM_cAll_d01_mJS2_ch08
1354,9,gJS_sBM_cAll_d01_mJS2_ch09
1355,7,gJS_sBM_cAll_d01_mJS2_ch09
1356,11,gJS_sBM_cAll_d01_mJS2_ch09
1357,9,gJS_sBM_cAll_d01_mJS2_ch10
1358,7,gJS_sBM_cAll_d01_mJS2_ch10
1359,11,gJS_sBM_cAll_d01_mJS2_ch10
1360,9,gJS_sBM_cAll_d01_mJS3_ch01
1361,7,gJS_sBM_cAll_d01_mJS3_ch01
1362,11,gJS_sBM_cAll_d01_mJS3_ch01
1363,9,gJS_sBM_cAll_d01_mJS3_ch02
1364,7,gJS_sBM_cAll_d01_mJS3_ch02
1365,11,gJS_sBM_cAll_d01_mJS3_ch02
1366,9,gJS_sBM_cAll_d01_mJS3_ch03
1367,7,gJS_sBM_cAll_d01_mJS3_ch03
1368,11,gJS_sBM_cAll_d01_mJS3_ch03
1369,9,gJS_sBM_cAll_d01_mJS3_ch04
1370,7,gJS_sBM_cAll_d01_mJS3_ch04
1371,11,gJS_sBM_cAll_d01_mJS3_ch04
1372,9,gJS_sBM_cAll_d01_mJS3_ch05
1373,7,gJS_sBM_cAll_d01_mJS3_ch05
1374,11,gJS_sBM_cAll_d01_mJS3_ch05
1375,9,gJS_sBM_cAll_d01_mJS3_ch06
1376,7,gJS_sBM_cAll_d01_mJS3_ch06
1377,11,gJS_sBM_cAll_d01_mJS3_ch06
1378,9,gJS_sBM_cAll_d01_mJS3_ch07
1379,7,gJS_sBM_cAll_d01_mJS3_ch07
1380,11,gJS_sBM_cAll_d01_mJS3_ch07
1381,9,gJS_sBM_cAll_d01_mJS3_ch08
1382,7,gJS_sBM_cAll_d01_mJS3_ch08
1383,11,gJS_sBM_cAll_d01_mJS3_ch08
1384,9,gJS_sBM_cAll_d01_mJS3_ch09
1385,7,gJS_sBM_cAll_d01_mJS3_ch09
1386,11,gJS_sBM_cAll_d01_mJS3_ch09
1387,9,gJS_sBM_cAll_d01_mJS3_ch10
1388,7,gJS_sBM_cAll_d01_mJS3_ch10
1389,11,gJS_sBM_cAll_d01_mJS3_ch10
1390,9,gJS_sBM_cAll_d02_mJS0_ch01
1391,7,gJS_sBM_cAll_d02_mJS0_ch01
1392,11,gJS_sBM_cAll_d02_mJS0_ch01
1393,9,gJS_sBM_cAll_d02_mJS0_ch02
1394,7,gJS_sBM_cAll_d02_mJS0_ch02
1395,11,gJS_sBM_cAll_d02_mJS0_ch02
1396,9,gJS_sBM_cAll_d02_mJS0_ch03
1397,7,gJS_sBM_cAll_d02_mJS0_ch03
1398,11,gJS_sBM_cAll_d02_mJS0_ch03
1399,9,gJS_sBM_cAll_d02_mJS0_ch04
1400,7,gJS_sBM_cAll_d02_mJS0_ch04
1401,11,gJS_sBM_cAll_d02_mJS0_ch04
1402,9,gJS_sBM_cAll_d02_mJS0_ch05
1403,7,gJS_sBM_cAll_d02_mJS0_ch05
1404,11,gJS_sBM_cAll_d02_mJS0_ch05
1405,9,gJS_sBM_cAll_d02_mJS0_ch06
1406,7,gJS_sBM_cAll_d02_mJS0_ch06
1407,11,gJS_sBM_cAll_d02_mJS0_ch06
1408,9,gJS_sBM_cAll_d02_mJS0_ch07
1409,7,gJS_sBM_cAll_d02_mJS0_ch07
1410,11,gJS_sBM_cAll_d02_mJS0_ch07
1411,9,gJS_sBM_cAll_d02_mJS0_ch08
1412,7,gJS_sBM_cAll_d02_mJS0_ch08
1413,11,gJS_sBM_cAll_d02_mJS0_ch08
1414,9,gJS_sBM_cAll_d02_mJS0_ch09
1415,7,gJS_sBM_cAll_d02_mJS0_ch09
1416,11,gJS_sBM_cAll_d02_mJS0_ch09
1417,9,gJS_sBM_cAll_d02_mJS0_ch10
1418,7,gJS_sBM_cAll_d02_mJS0_ch10
1419,11,gJS_sBM_cAll_d02_mJS0_ch10
1420,9,gJS_sBM_cAll_d02_mJS1_ch01
1421,7,gJS_sBM_cAll_d02_mJS1_ch01
1422,11,gJS_sBM_cAll_d02_mJS1_ch01
1423,9,gJS_sBM_cAll_d02_mJS1_ch02
1424,7,gJS_sBM_cAll_d02_mJS1_ch02
1425,11,gJS_sBM_cAll_d02_mJS1_ch02
1426,9,gJS_sBM_cAll_d02_mJS1_ch03
1427,7,gJS_sBM_cAll_d02_mJS1_ch03
1428,11,gJS_sBM_cAll_d02_mJS1_ch03
1429,9,gJS_sBM_cAll_d02_mJS1_ch04
1430,7,gJS_sBM_cAll_d02_mJS1_ch04
1431,11,gJS_sBM_cAll_d02_mJS1_ch04
1432,9,gJS_sBM_cAll_d02_mJS1_ch05
1433,7,gJS_sBM_cAll_d02_mJS1_ch05
1434,11,gJS_sBM_cAll_d02_mJS1_ch05
1435,9,gJS_sBM_cAll_d02_mJS1_ch06
1436,7,gJS_sBM_cAll_d02_mJS1_ch06
1437,11,gJS_sBM_cAll_d02_mJS1_ch06
1438,9,gJS_sBM_cAll_d02_mJS1_ch07
1439,7,gJS_sBM_cAll_d02_mJS1_ch07
1440,11,gJS_sBM_cAll_d02_mJS1_ch07
1441,9,gJS_sBM_cAll_d02_mJS1_ch08
1442,7,gJS_sBM_cAll_d02_mJS1_ch08
1443,11,gJS_sBM_cAll_d02_mJS1_ch08
1444,9,gJS_sBM_cAll_d02_mJS1_ch09
1445,7,gJS_sBM_cAll_d02_mJS1_ch09
1446,11,gJS_sBM_cAll_d02_mJS1_ch09
1447,9,gJS_sBM_cAll_d02_mJS1_ch10
1448,7,gJS_sBM_cAll_d02_mJS1_ch10
1449,11,gJS_sBM_cAll_d02_mJS1_ch10
1450,9,gJS_sBM_cAll_d02_mJS4_ch01
1451,7,gJS_sBM_cAll_d02_mJS4_ch01
1452,11,gJS_sBM_cAll_d02_mJS4_ch01
1453,9,gJS_sBM_cAll_d02_mJS4_ch02
1454,7,gJS_sBM_cAll_d02_mJS4_ch02
1455,11,gJS_sBM_cAll_d02_mJS4_ch02
1456,9,gJS_sBM_cAll_d02_mJS4_ch03
1457,7,gJS_sBM_cAll_d02_mJS4_ch03
1458,11,gJS_sBM_cAll_d02_mJS4_ch03
1459,9,gJS_sBM_cAll_d02_mJS4_ch04
1460,7,gJS_sBM_cAll_d02_mJS4_ch04
1461,11,gJS_sBM_cAll_d02_mJS4_ch04
1462,9,gJS_sBM_cAll_d02_mJS4_ch05
1463,7,gJS_sBM_cAll_d02_mJS4_ch05
1464,11,gJS_sBM_cAll_d02_mJS4_ch05
1465,9,gJS_sBM_cAll_d02_mJS4_ch06
1466,7,gJS_sBM_cAll_d02_mJS4_ch06
1467,11,gJS_sBM_cAll_d02_mJS4_ch06
1468,9,gJS_sBM_cAll_d02_mJS4_ch07
1469,7,gJS_sBM_cAll_d02_mJS4_ch07
1470,11,gJS_sBM_cAll_d02_mJS4_ch07
1471,9,gJS_sBM_cAll_d02_mJS4_ch08
1472,7,gJS_sBM_cAll_d02_mJS4_ch08
1473,11,gJS_sBM_cAll_d02_mJS4_ch08
1474,9,gJS_sBM_cAll_d02_mJS4_ch09
1475,7,gJS_sBM_cAll_d02_mJS4_ch09
1476,11,gJS_sBM_cAll_d02_mJS4_ch09
1477,9,gJS_sBM_cAll_d02_mJS4_ch10
1478,7,gJS_sBM_cAll_d02_mJS4_ch10
1479,11,gJS_sBM_cAll_d02_mJS4_ch10
